time,gFx,gFy,gFz,TgF
10.382401,1.7214,-0.1417,-0.1044,1.73
10.410691,1.3026,0.1714,-0.2044,1.33
10.427611,0.9915,0.2474,0.0501,1.02
10.444201,0.6529,-0.0151,0.0992,0.66
10.462307,0.6348,-0.3945,-0.0416,0.75
10.481403,0.8162,-0.6308,-0.2193,1.05
10.510456,1.2643,0.0856,-0.2904,1.30
10.527363,1.2669,0.4361,-0.2872,1.37
10.543645,1.0834,0.4178,-0.2523,1.19
10.561780,0.9722,0.1208,-0.1836,1.00
10.581695,0.8895,-0.1754,-0.0663,0.91
10.610631,0.8465,-0.1776,0.0865,0.87
10.627083,0.8294,-0.1344,0.0850,0.84
10.643730,0.8089,-0.0931,0.0696,0.82
10.661617,0.8001,-0.0889,0.0669,0.81
10.689147,0.8482,-0.1630,0.0652,0.87
10.710371,0.8969,-0.1750,0.0660,0.92
10.726668,0.9201,-0.1525,0.0569,0.93
10.743314,0.9668,-0.1522,0.0403,0.98
10.761264,0.9775,-0.1346,0.0550,0.99
10.782347,0.9866,-0.0703,0.0985,0.99
10.809848,1.0274,-0.0227,0.1149,1.03
10.826672,1.0061,-0.0381,0.1283,1.01
10.843441,0.9453,-0.1033,0.1334,0.96
10.862192,0.9079,-0.1921,0.1505,0.94
10.884507,0.9245,-0.1290,0.1975,0.95
10.909696,1.0279,-0.1239,0.2021,1.05
10.926308,1.2882,-0.0002,0.1948,1.30
10.960861,1.4251,-0.2065,-0.2286,1.46
10.977472,1.2872,-0.2424,-0.2183,1.33
10.993122,1.0338,-0.2040,-0.2200,1.08
11.009312,0.8050,-0.0342,-0.1675,0.82
11.026206,0.6590,0.1506,-0.1210,0.69
11.060590,0.8844,0.1460,0.0071,0.90
11.081471,1.1159,-0.0747,0.0821,1.12
11.092559,1.1843,-0.1972,0.0530,1.20
11.109069,1.1406,-0.2759,-0.0870,1.18
11.125917,1.0316,-0.1605,-0.1169,1.05
11.160997,0.8756,0.0526,-0.0169,0.88
11.181982,0.8991,0.0394,0.0454,0.90
11.192365,0.9179,0.0079,0.0584,0.92
11.209150,0.9433,-0.0312,0.0770,0.95
11.243814,0.9013,0.0287,0.0816,0.91
11.271974,0.8702,0.0849,0.0623,0.88
