time,gFx,gFy,gFz,TgF
9.265044,0.9208,-0.1801,-0.0758,0.94
9.292866,0.9345,-0.2187,-0.0802,0.96
9.296841,0.9345,-0.2187,-0.0802,0.96
9.313006,0.9692,-0.2092,-0.0988,1.00
9.346361,1.0140,-0.1987,-0.0805,1.04
9.363316,1.0267,-0.2395,-0.0636,1.06
9.381422,0.9981,-0.2661,-0.0179,1.03
9.399185,0.9531,-0.2192,0.0291,0.98
9.429438,0.9585,-0.1904,0.0726,0.98
9.446415,0.9634,-0.2505,0.0836,1.00
9.463483,0.9560,-0.3553,0.0755,1.02
9.481288,0.9587,-0.4240,0.0432,1.05
9.497434,0.9768,-0.3993,-0.0032,1.06
9.515542,1.0318,-0.3619,-0.0809,1.10
9.547886,1.1484,-0.2275,-0.1205,1.18
9.562956,1.1547,-0.2373,-0.1298,1.19
9.581407,1.2036,-0.3241,-0.1423,1.25
9.597257,1.2985,-0.3974,-0.1772,1.37
9.629532,1.2755,-0.2832,-0.2877,1.34
9.646112,1.1992,-0.1923,-0.2797,1.25
9.662494,1.1122,-0.1522,-0.2931,1.16
9.680696,1.0064,-0.1561,-0.3022,1.06
9.701595,0.9937,-0.1456,-0.3114,1.05
9.728808,1.1367,-0.1322,-0.3733,1.20
9.745461,1.1653,-0.1354,-0.3980,1.24
9.762361,1.1315,-0.1116,-0.3792,1.20
9.780514,1.0597,-0.0527,-0.3425,1.11
9.812000,0.9614,0.0221,-0.2508,0.99
9.828607,0.9093,0.0106,-0.2315,0.94
9.845509,0.8626,-0.0317,-0.2039,0.89
9.861862,0.7922,-0.1102,-0.1660,0.82
9.880229,0.7138,-0.1974,-0.1284,0.75
9.900356,0.6148,-0.1187,-0.0015,0.63
9.928458,0.4337,0.1643,0.0904,0.47
9.945343,0.4254,0.2430,0.0696,0.49
9.962395,0.5041,0.2423,-0.0103,0.56
9.980896,0.7003,0.1511,-0.1032,0.72
10.011794,0.9355,0.1005,-0.2005,0.96
10.029038,0.9722,0.1670,-0.2151,1.01
10.045191,0.9902,0.1912,-0.2098,1.03
10.061516,0.9998,0.1983,-0.2056,1.04
10.099407,1.0027,0.1465,-0.1259,1.02
10.111927,0.9863,0.1555,-0.1218,1.01
10.128047,0.9621,0.1939,-0.1042,0.99
10.144737,0.9443,0.1956,-0.0609,0.97
10.179576,0.8436,0.1792,0.0071,0.86
10.198691,0.8243,0.1340,0.0041,0.84
10.211627,0.8441,0.1281,-0.0030,0.85
10.228859,0.9438,0.1435,-0.0289,0.96
10.244709,1.0206,0.1641,-0.0538,1.04
10.280134,1.0267,0.1401,-0.0497,1.04
10.295374,0.9783,0.1313,-0.0245,0.99
10.311690,0.9538,0.1445,-0.0032,0.96
10.328018,0.9827,0.1785,0.0041,1.00
10.344795,1.0362,0.2076,-0.0198,1.06
10.379748,1.0506,0.1907,-0.1381,1.08
10.400782,1.0482,0.2413,-0.1174,1.08
10.410947,1.1271,0.2291,-0.1274,1.16
10.427616,1.2445,0.2203,-0.1357,1.27
10.445676,1.3058,0.1773,-0.1137,1.32
10.478788,1.3454,-0.0136,-0.1802,1.36
10.496717,1.2843,0.0665,-0.2564,1.31
10.510836,1.1990,0.1147,-0.2403,1.23
10.527845,1.1310,0.0988,-0.2012,1.15
10.547822,1.0369,0.0856,-0.1919,1.06
10.578972,0.8336,0.0580,-0.2819,0.88
10.598920,0.8047,0.0375,-0.2704,0.85
10.612698,0.8585,-0.0087,-0.2643,0.90
10.644151,0.9646,-0.1349,-0.2413,1.00
10.660649,1.0120,-0.2104,-0.2608,1.07
10.679278,0.9978,-0.2273,-0.2494,1.05
10.694414,0.9653,-0.1938,-0.2366,1.01
10.710979,0.9436,-0.1393,-0.2095,0.98
10.743921,0.8898,-0.0879,-0.1293,0.90
10.760129,0.8932,-0.0669,-0.1066,0.90
10.778897,0.8526,-0.0095,-0.0883,0.86
10.797174,0.8062,-0.0139,-0.1100,0.81
10.811797,0.7382,-0.0701,-0.0883,0.75
10.843580,0.6945,-0.2762,-0.1210,0.76
10.860052,0.6414,-0.2918,-0.1005,0.71
10.878224,0.6295,-0.2725,-0.1455,0.70
10.898836,0.6757,-0.2146,-0.2327,0.75
10.912243,0.7500,-0.1512,-0.2689,0.81
10.944745,1.0157,-0.1451,-0.2718,1.06
10.960180,1.0919,-0.2133,-0.2569,1.14
10.978294,1.1032,-0.2896,-0.1826,1.16
10.996424,1.0927,-0.3140,-0.1777,1.15
