time,gFx,gFy,gFz,TgF
6.966665,0.9839,0.0323,0.0880,0.99
6.983136,0.9846,0.0348,0.0865,0.99
7.000547,0.9846,0.0379,0.0838,0.99
7.021854,0.9861,0.0365,0.0843,0.99
7.049120,0.9861,0.0333,0.0880,0.99
7.066468,0.9856,0.0323,0.0875,0.99
7.082597,0.9839,0.0350,0.0887,0.99
7.101627,0.9846,0.0353,0.0885,0.99
7.135713,0.9839,0.0335,0.0870,0.99
7.149167,0.9834,0.0331,0.0867,0.99
7.165488,0.9866,0.0323,0.0850,0.99
7.187708,0.9895,0.0333,0.0836,0.99
7.219143,0.9822,0.0340,0.0882,0.99
7.232493,0.9817,0.0340,0.0887,0.99
7.249256,0.9854,0.0331,0.0887,0.99
7.282173,0.9861,0.0353,0.0880,0.99
7.304434,0.9863,0.0387,0.0821,0.99
7.315464,0.9851,0.0367,0.0841,0.99
7.337669,0.9836,0.0311,0.0860,0.99
7.348315,0.9832,0.0291,0.0863,0.99
7.381986,0.9878,0.0353,0.0855,0.99
7.398531,0.9885,0.0355,0.0838,0.99
7.415710,0.9861,0.0345,0.0860,0.99
7.431672,0.9854,0.0333,0.0867,0.99
7.449402,0.9827,0.0313,0.0867,0.99
7.482230,0.9844,0.0316,0.0870,0.99
7.498023,0.9812,0.0343,0.0899,0.99
7.514891,0.9819,0.0353,0.0919,0.99
7.535994,0.9834,0.0353,0.0916,0.99
7.565730,0.9893,0.0306,0.0867,0.99
7.581181,0.9863,0.0304,0.0887,0.99
7.598094,0.9846,0.0331,0.0902,0.99
7.614977,0.9849,0.0333,0.0892,0.99
7.635011,0.9846,0.0335,0.0858,0.99
7.664741,0.9883,0.0326,0.0858,0.99
7.687690,0.9863,0.0338,0.0880,0.99
7.698272,0.9856,0.0338,0.0887,0.99
7.714784,0.9836,0.0328,0.0882,0.99
7.750809,0.9861,0.0338,0.0848,0.99
7.765056,0.9866,0.0353,0.0855,0.99
7.780741,0.9866,0.0357,0.0872,0.99
7.797900,0.9846,0.0357,0.0877,0.99
7.815564,0.9822,0.0348,0.0902,0.99
7.847347,0.9851,0.0318,0.0889,0.99
7.863882,0.9861,0.0348,0.0887,0.99
7.881050,0.9878,0.0348,0.0885,0.99
7.896833,0.9863,0.0353,0.0909,0.99
7.931480,0.9805,0.0304,0.0911,0.99
7.946571,0.9841,0.0299,0.0902,0.99
7.963284,0.9871,0.0304,0.0907,0.99
7.980017,0.9858,0.0309,0.0916,0.99
7.997117,0.9858,0.0345,0.0863,0.99
8.030847,0.9839,0.0328,0.0850,0.99
8.046466,0.9861,0.0294,0.0863,0.99
8.063025,0.9868,0.0304,0.0887,0.99
8.079702,0.9873,0.0348,0.0916,0.99
8.099164,0.9834,0.0345,0.0897,0.99
8.131701,0.9863,0.0301,0.0907,0.99
8.145935,0.9856,0.0291,0.0919,0.99
8.163047,0.9834,0.0296,0.0938,0.99
8.196121,0.9797,0.0357,0.0892,0.98
8.212629,0.9817,0.0353,0.0892,0.99
8.229127,0.9836,0.0333,0.0929,0.99
8.247122,0.9836,0.0316,0.0938,0.99
8.262699,0.9832,0.0301,0.0924,0.99
8.295753,0.9829,0.0348,0.0907,0.99
8.312432,0.9849,0.0335,0.0907,0.99
8.329199,0.9868,0.0321,0.0902,0.99
8.346556,0.9854,0.0296,0.0909,0.99
8.363279,0.9832,0.0304,0.0914,0.99
8.395788,0.9846,0.0299,0.0921,0.99
8.413720,0.9844,0.0301,0.0916,0.99
8.432598,0.9839,0.0316,0.0892,0.99
8.445782,0.9829,0.0304,0.0889,0.99
8.464309,0.9844,0.0318,0.0899,0.99
8.498150,0.9846,0.0318,0.0929,0.99
8.512386,0.9851,0.0318,0.0916,0.99
8.533256,0.9846,0.0328,0.0894,0.99
8.547099,0.9844,0.0331,0.0904,0.99
8.565908,0.9841,0.0311,0.0926,0.99
8.596469,0.9871,0.0323,0.0892,0.99
8.612370,0.9827,0.0333,0.0916,0.99
8.632791,0.9792,0.0340,0.0948,0.98
8.650920,0.9822,0.0323,0.0933,0.99
8.678664,0.9836,0.0313,0.0926,0.99
8.695448,0.9844,0.0301,0.0904,0.99
8.712338,0.9863,0.0323,0.0841,0.99
8.731900,0.9829,0.0331,0.0848,0.99
8.747706,0.9827,0.0309,0.0848,0.99
8.779553,0.9836,0.0323,0.0865,0.99
8.795929,0.9844,0.0353,0.0880,0.99
8.811756,0.9856,0.0343,0.0865,0.99
8.832752,0.9878,0.0294,0.0848,0.99
8.861426,0.9858,0.0291,0.0882,0.99
8.878471,0.9836,0.0287,0.0909,0.99
8.895592,0.9851,0.0282,0.0902,0.99
8.930934,0.9858,0.0311,0.0865,0.99
8.944798,0.9861,0.0309,0.0880,0.99
8.961906,0.9856,0.0299,0.0904,0.99
8.977895,0.9861,0.0289,0.0911,0.99
8.996699,0.9849,0.0284,0.0931,0.99
9.028158,0.9854,0.0304,0.0919,0.99
9.045245,0.9856,0.0306,0.0909,0.99
9.060771,0.9856,0.0309,0.0907,0.99
9.077368,0.9858,0.0313,0.0907,0.99
9.094349,0.9844,0.0323,0.0899,0.99
9.128154,0.9836,0.0289,0.0904,0.99
9.143818,0.9841,0.0272,0.0911,0.99
9.160467,0.9836,0.0282,0.0902,0.99
9.177276,0.9846,0.0289,0.0889,0.99
9.210239,0.9854,0.0316,0.0889,0.99
9.226830,0.9871,0.0309,0.0899,0.99
9.244552,0.9858,0.0311,0.0897,0.99
9.260312,0.9844,0.0296,0.0872,0.99
9.276836,0.9824,0.0301,0.0880,0.99
9.310052,0.9863,0.0289,0.0877,0.99
9.326929,0.9856,0.0304,0.0887,0.99
9.344134,0.9846,0.0333,0.0904,0.99
9.359827,0.9846,0.0338,0.0907,0.99
9.377415,0.9846,0.0321,0.0877,0.99
9.409812,0.9817,0.0309,0.0882,0.99
9.426380,0.9858,0.0328,0.0843,0.99
9.444102,0.9868,0.0335,0.0867,0.99
9.459614,0.9861,0.0304,0.0894,0.99
9.478406,0.9827,0.0282,0.0921,0.99
9.509518,0.9824,0.0316,0.0926,0.99
9.526300,0.9858,0.0323,0.0899,0.99
9.546370,0.9890,0.0299,0.0892,0.99
9.559958,0.9888,0.0279,0.0894,0.99
9.593334,0.9819,0.0311,0.0907,0.99
9.610538,0.9839,0.0326,0.0902,0.99
9.626473,0.9854,0.0338,0.0894,0.99
9.647851,0.9849,0.0328,0.0902,0.99
9.676284,0.9849,0.0282,0.0911,0.99
9.692882,0.9861,0.0277,0.0914,0.99
9.709612,0.9866,0.0304,0.0904,0.99
9.727494,0.9856,0.0323,0.0885,0.99
9.743074,0.9849,0.0318,0.0894,0.99
9.762890,0.9844,0.0299,0.0882,0.99
9.786208,0.9851,0.0289,0.0882,0.99
9.809983,0.9856,0.0301,0.0889,0.99
9.827217,0.9866,0.0311,0.0870,0.99
9.846608,0.9861,0.0316,0.0882,0.99
9.876212,0.9849,0.0309,0.0870,0.99
9.892492,0.9849,0.0296,0.0853,0.99
9.910101,0.9858,0.0311,0.0872,0.99
9.945843,0.9827,0.0316,0.0889,0.99
9.958975,0.9832,0.0323,0.0892,0.99
9.980755,0.9834,0.0321,0.0877,0.99
9.993062,0.9856,0.0306,0.0887,0.99
10.009479,0.9871,0.0291,0.0875,0.99
10.045681,0.9841,0.0311,0.0853,0.99
10.059157,0.9812,0.0321,0.0860,0.99
10.075753,0.9836,0.0304,0.0867,0.99
10.092135,0.9863,0.0311,0.0875,0.99
10.108877,0.9866,0.0309,0.0882,0.99
10.141918,0.9858,0.0343,0.0831,0.99
10.163555,0.9824,0.0333,0.0831,0.99
10.175788,0.9834,0.0299,0.0821,0.99
10.191455,0.9849,0.0291,0.0806,0.99
10.209755,0.9846,0.0357,0.0831,0.99
10.242891,0.9846,0.0382,0.0836,0.99
10.257822,0.9871,0.0294,0.0814,0.99
10.274524,0.9880,0.0257,0.0821,0.99
10.291385,0.9851,0.0287,0.0850,0.99
10.325754,0.9868,0.0331,0.0860,0.99
10.341206,0.9854,0.0328,0.0858,0.99
10.357667,0.9841,0.0316,0.0860,0.99
10.374313,0.9836,0.0323,0.0841,0.99
10.392003,0.9844,0.0331,0.0828,0.99
10.425226,0.9849,0.0311,0.0853,0.99
10.440931,0.9868,0.0311,0.0845,0.99
10.457474,0.9858,0.0304,0.0833,0.99
10.474130,0.9858,0.0304,0.0814,0.99
10.493761,0.9844,0.0311,0.0819,0.99
10.525313,0.9844,0.0338,0.0853,0.99
10.540858,0.9849,0.0331,0.0850,0.99
10.557694,0.9851,0.0313,0.0828,0.99
10.575355,0.9868,0.0296,0.0819,0.99
10.607166,0.9858,0.0313,0.0843,0.99
10.623728,0.9844,0.0323,0.0845,0.99
10.642055,0.9822,0.0340,0.0838,0.99
10.657051,0.9844,0.0333,0.0823,0.99
10.676293,0.9854,0.0326,0.0823,0.99
10.708414,0.9846,0.0316,0.0819,0.99
10.724197,0.9849,0.0313,0.0833,0.99
10.744139,0.9851,0.0333,0.0831,0.99
10.757268,0.9817,0.0343,0.0860,0.99
10.790598,0.9863,0.0331,0.0882,0.99
10.809439,0.9841,0.0343,0.0872,0.99
10.823991,0.9829,0.0343,0.0858,0.99
10.846861,0.9871,0.0353,0.0838,0.99
10.858535,0.9890,0.0360,0.0816,0.99
10.889935,0.9844,0.0335,0.0831,0.99
10.906475,0.9846,0.0318,0.0831,0.99
10.923171,0.9841,0.0338,0.0858,0.99
10.941098,0.9841,0.0355,0.0860,0.99
10.959679,0.9863,0.0326,0.0853,0.99
10.989800,0.9895,0.0289,0.0819,0.99
11.006445,0.9858,0.0311,0.0848,0.99
11.023218,0.9844,0.0318,0.0887,0.99
11.041154,0.9841,0.0304,0.0867,0.99
11.061691,0.9841,0.0326,0.0860,0.99
11.089366,0.9861,0.0353,0.0858,0.99
11.106355,0.9854,0.0323,0.0870,0.99
11.122707,0.9846,0.0313,0.0870,0.99
11.155909,0.9822,0.0318,0.0882,0.99
11.172528,0.9849,0.0331,0.0870,0.99
11.189385,0.9871,0.0323,0.0865,0.99
11.205828,0.9876,0.0326,0.0855,0.99
11.240480,0.9851,0.0323,0.0870,0.99
11.256050,0.9841,0.0328,0.0882,0.99
